Date	species	surfaceom_cover	surfaceom_wt	cover_green	cover_tot	residue_cover	phenology	gai	dai	lai	rtdep	stress_index	npp	growth	incorp_rate[1][1]	incorp_rate[1][2]	incorp_rate[1][3]	incorp_rate[1][4]	incorp_rate[1][5]	incorp_rate[1][6]	incorp_rate[1][7]	incorp_rate[1][8]	incorp_rate[1][9]	incorp_rate[1][10]	incorp_rate[1][11]	incorp_rate[1][12]	incorp_rate[2][1]	incorp_rate[2][2]	incorp_rate[2][3]	incorp_rate[2][4]	incorp_rate[2][5]	incorp_rate[2][6]	incorp_rate[2][7]	incorp_rate[2][8]	incorp_rate[2][9]	incorp_rate[2][10]	incorp_rate[2][11]	incorp_rate[2][12]	sw_dep[1]	sw_dep[2]	sw_dep[3]	sw_dep[4]	sw_dep[5]	sw_dep[6]	total_soil_water	sw_uptake[1]	sw_uptake[2]	sw_uptake[3]	sw_uptake[4]	sw_uptake[5]	sw_uptake[6]	glf_gai	glf_vpd	glf_sm	glf_tmp	glf_wl	glf_nitr	total_nh4	total_no3	total_n	nh4[1]	nh4[2]	nh4[3]	nh4[4]	nh4[5]	nh4[6]	no3[1]	no3[2]	no3[3]	no3[4]	no3[5]	no3[6]	uptake_nh4[1]	uptake_nh4[2]	uptake_nh4[3]	uptake_nh4[4]	uptake_nh4[5]	uptake_nh4[6]	uptake_no3[1]	uptake_no3[2]	uptake_no3[3]	uptake_no3[4]	uptake_no3[5]	uptake_no3[6]	height	farm.pasture01.ryegrass.green_n
1991-04-06	Perennial Ryegrass	0.03	64.40	0.44	0.68	0.43	1.18	1	1	0.81	650.00	0.00	-0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.3	13.1	14.0	22.8	38.4	48.2	147.82	0.117	0.009	0.002	0.019	0.017	0.000	0.4437	1.0000	0.1086	0.9999	1.0000	1.0000	0.40	40.75	41.15	0.26	0.04	0.03	0.02	0.01	0.03	1.16	1.34	5.48	16.10	10.37	6.30	0.0054	0.0003	0.0001	0.0000	0.0000	0.0000	0.0232	0.0087	0.0134	0.0427	0.0081	0.0000	38.57	0.02
1991-04-07	Perennial Ryegrass	0.03	63.19	0.44	0.68	0.44	1.18	1	1	0.80	650.00	0.00	2.43	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.0	13.1	14.0	22.8	38.4	48.1	147.41	0.090	0.007	0.002	0.019	0.017	0.000	0.4392	1.0000	0.1315	0.9999	1.0000	1.0000	0.36	40.65	41.02	0.23	0.04	0.03	0.02	0.01	0.03	1.19	1.32	5.46	16.02	10.36	6.30	0.0078	0.0005	0.0001	0.0001	0.0000	0.0000	0.0390	0.0156	0.0244	0.0776	0.0147	0.0000	38.55	0.02
1991-04-08	Perennial Ryegrass	0.03	62.34	0.44	0.68	0.44	1.18	1	1	0.80	650.00	0.00	2.90	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.6	13.1	14.0	22.8	38.4	48.1	147.04	0.067	0.006	0.002	0.019	0.017	0.000	0.4373	1.0000	0.1359	0.9999	1.0000	1.0000	0.35	40.67	41.01	0.21	0.04	0.03	0.02	0.01	0.03	1.23	1.32	5.46	16.01	10.35	6.30	0.0013	0.0001	0.0000	0.0000	0.0000	0.0000	0.0075	0.0033	0.0052	0.0164	0.0031	0.0000	38.57	0.02
1991-04-09	Perennial Ryegrass	0.03	61.69	0.43	0.68	0.44	1.18	1	1	0.79	650.00	0.00	1.77	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.4	13.0	14.0	22.8	38.4	48.1	146.71	0.045	0.004	0.002	0.018	0.016	0.000	0.4359	1.0000	0.1177	0.9999	1.0000	1.0000	0.34	40.63	40.97	0.20	0.04	0.03	0.02	0.01	0.03	1.24	1.32	5.45	15.98	10.35	6.30	0.0021	0.0002	0.0001	0.0000	0.0000	0.0000	0.0128	0.0061	0.0098	0.0310	0.0059	0.0000	38.59	0.02
1991-04-10	Perennial Ryegrass	0.03	61.35	0.43	0.68	0.44	1.18	1	1	0.78	650.00	0.00	-0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.1	13.0	14.0	22.8	38.4	48.0	146.40	0.026	0.003	0.002	0.018	0.016	0.000	0.4341	1.0000	0.0762	0.9999	1.0000	1.0000	0.33	40.65	40.98	0.20	0.04	0.03	0.02	0.01	0.03	1.25	1.32	5.45	15.98	10.35	6.30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	38.57	0.02
1991-04-11	Perennial Ryegrass	0.03	62.67	0.43	0.68	0.45	1.19	1	1	0.77	650.00	0.00	-4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.9	13.0	14.0	22.8	38.4	48.0	146.11	0.009	0.001	0.002	0.018	0.016	0.000	0.4314	1.0000	0.0697	0.9999	1.0000	1.0000	0.33	40.51	40.85	0.20	0.04	0.03	0.02	0.01	0.03	1.23	1.30	5.43	15.91	10.33	6.30	0.0039	0.0005	0.0001	0.0001	0.0000	0.0000	0.0234	0.0136	0.0223	0.0709	0.0135	0.0000	38.45	0.02
1991-04-12	Perennial Ryegrass	0.03	62.33	0.42	0.68	0.45	1.19	1	1	0.76	650.00	0.00	-4.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.7	13.0	14.0	22.8	38.4	48.0	145.85	0.000	0.000	0.002	0.017	0.016	0.000	0.4276	1.0000	0.0560	0.9999	1.0000	1.0000	0.33	40.38	40.71	0.20	0.04	0.03	0.02	0.01	0.03	1.21	1.29	5.41	15.84	10.32	6.30	0.0034	0.0005	0.0001	0.0001	0.0000	0.0000	0.0204	0.0130	0.0216	0.0685	0.0130	0.0000	38.34	0.02
1991-04-13	Perennial Ryegrass	0.03	61.89	0.42	0.68	0.45	1.19	1	1	0.75	650.00	0.00	-7.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.5	13.0	14.0	22.8	38.4	47.9	145.59	0.000	0.000	0.001	0.017	0.015	0.000	0.4234	1.0000	0.0402	0.9999	1.0000	1.0000	0.33	40.26	40.59	0.20	0.04	0.03	0.02	0.01	0.03	1.19	1.28	5.40	15.78	10.30	6.30	0.0031	0.0004	0.0001	0.0001	0.0000	0.0000	0.0179	0.0123	0.0204	0.0649	0.0124	0.0000	38.09	0.02
1991-04-14	Perennial Ryegrass	0.04	74.18	0.41	0.68	0.46	1.19	1	1	0.73	650.00	0.00	-7.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.5	13.0	14.0	22.8	38.4	47.9	148.60	0.000	0.000	0.001	0.017	0.015	0.000	0.4176	1.0000	0.0959	0.9998	1.0000	1.0000	0.35	40.19	40.54	0.22	0.04	0.03	0.02	0.01	0.03	1.22	1.27	5.38	15.72	10.29	6.31	0.0031	0.0004	0.0001	0.0001	0.0000	0.0000	0.0163	0.0116	0.0194	0.0615	0.0118	0.0000	37.76	0.02
1991-04-15	Perennial Ryegrass	0.04	73.69	0.42	0.68	0.44	1.19	1	1	0.74	650.00	0.00	6.07	10.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.3	13.0	14.0	22.8	38.4	47.9	147.34	0.176	0.001	0.001	0.017	0.015	0.000	0.4128	0.2942	0.6454	0.9998	1.0000	1.0000	0.34	40.06	40.40	0.21	0.04	0.03	0.02	0.01	0.03	1.21	1.26	5.36	15.65	10.28	6.31	0.0099	0.0005	0.0001	0.0001	0.0000	0.0000	0.0554	0.0135	0.0225	0.0714	0.0137	0.0000	37.94	0.02
1991-04-16	Perennial Ryegrass	0.04	73.82	0.42	0.68	0.45	1.19	1	1	0.74	650.00	0.00	4.79	3.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.3	13.0	14.0	22.8	38.4	47.9	146.27	0.090	0.000	0.001	0.016	0.015	0.000	0.4169	0.8492	0.1548	0.9997	1.0000	1.0000	0.33	39.93	40.26	0.19	0.04	0.03	0.02	0.01	0.03	1.19	1.25	5.34	15.58	10.26	6.31	0.0063	0.0005	0.0001	0.0001	0.0000	0.0000	0.0376	0.0130	0.0218	0.0695	0.0134	0.0000	37.72	0.02
1991-04-17	Perennial Ryegrass	0.04	74.14	0.41	0.68	0.45	1.19	1	1	0.73	650.00	0.00	-3.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.0	13.0	14.0	22.8	38.4	47.8	145.97	0.018	0.000	0.001	0.016	0.014	0.000	0.4170	1.0000	0.0435	0.9996	1.0000	1.0000	0.32	39.81	40.13	0.19	0.04	0.03	0.02	0.01	0.03	1.17	1.24	5.32	15.52	10.25	6.31	0.0038	0.0004	0.0001	0.0001	0.0000	0.0000	0.0225	0.0120	0.0201	0.0641	0.0123	0.0000	37.70	0.02
1991-04-18	Perennial Ryegrass	0.04	74.24	0.41	0.67	0.45	1.19	1	1	0.72	650.00	0.00	-4.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.8	13.0	14.0	22.8	38.3	47.8	145.70	0.000	0.000	0.001	0.016	0.014	0.000	0.4137	1.0000	0.0483	0.9996	1.0000	1.0000	0.32	39.68	40.00	0.19	0.04	0.03	0.02	0.01	0.03	1.15	1.23	5.30	15.45	10.23	6.31	0.0036	0.0004	0.0001	0.0001	0.0000	0.0000	0.0208	0.0127	0.0214	0.0682	0.0131	0.0000	37.57	0.02
1991-04-19	Perennial Ryegrass	0.04	74.24	0.40	0.67	0.45	1.19	1	1	0.71	650.00	0.00	-7.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.5	13.0	14.0	22.8	38.3	47.8	145.43	0.000	0.000	0.001	0.016	0.014	0.000	0.4097	1.0000	0.0280	0.9996	1.0000	1.0000	0.32	39.55	39.87	0.19	0.04	0.03	0.02	0.01	0.03	1.13	1.22	5.28	15.38	10.22	6.31	0.0033	0.0004	0.0001	0.0001	0.0000	0.0000	0.0190	0.0125	0.0212	0.0674	0.0130	0.0000	37.38	0.02
1991-04-20	Perennial Ryegrass	0.04	74.78	0.40	0.67	0.45	1.19	1	1	0.70	650.00	0.00	-2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.3	13.0	14.0	22.8	38.3	47.8	145.18	0.000	0.000	0.001	0.016	0.014	0.000	0.4041	1.0000	0.0559	0.9995	1.0000	1.0000	0.31	39.43	39.74	0.19	0.04	0.03	0.02	0.01	0.03	1.12	1.21	5.26	15.32	10.21	6.31	0.0030	0.0004	0.0001	0.0001	0.0000	0.0000	0.0172	0.0123	0.0208	0.0662	0.0128	0.0000	37.23	0.02
1991-04-21	Perennial Ryegrass	0.04	75.21	0.40	0.67	0.45	1.19	1	1	0.69	650.00	0.00	-8.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.1	13.0	14.0	22.8	38.3	47.7	144.92	0.000	0.000	0.001	0.015	0.013	0.000	0.4010	1.0000	0.0295	0.9995	1.0000	1.0000	0.31	39.31	39.62	0.18	0.04	0.03	0.02	0.01	0.03	1.10	1.20	5.24	15.26	10.19	6.31	0.0027	0.0004	0.0001	0.0001	0.0000	0.0000	0.0153	0.0117	0.0200	0.0636	0.0123	0.0000	37.06	0.02
1991-04-22	Perennial Ryegrass	0.04	76.16	0.39	0.67	0.45	1.19	1	1	0.68	650.00	0.00	-0.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.9	13.0	14.0	22.8	38.3	47.7	144.68	0.000	0.000	0.000	0.015	0.013	0.000	0.3953	1.0000	0.0553	0.9992	1.0000	1.0000	0.31	39.19	39.50	0.18	0.04	0.03	0.02	0.01	0.03	1.09	1.19	5.23	15.20	10.18	6.31	0.0024	0.0004	0.0001	0.0001	0.0000	0.0000	0.0138	0.0113	0.0193	0.0615	0.0119	0.0000	36.93	0.02
1991-04-23	Perennial Ryegrass	0.04	77.15	0.39	0.67	0.46	1.19	1	1	0.67	650.00	0.00	-4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.7	13.0	14.0	22.7	38.3	47.7	144.44	0.000	0.000	0.000	0.015	0.013	0.000	0.3937	1.0000	0.0346	0.9989	1.0000	1.0000	0.31	39.08	39.39	0.18	0.04	0.03	0.02	0.01	0.03	1.08	1.18	5.21	15.14	10.17	6.31	0.0022	0.0004	0.0001	0.0001	0.0000	0.0000	0.0126	0.0111	0.0191	0.0607	0.0118	0.0000	36.82	0.02
1991-04-24	Perennial Ryegrass	0.04	78.16	0.39	0.67	0.46	1.20	1	1	0.66	650.00	0.00	-5.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.5	13.0	14.0	22.7	38.3	47.6	144.20	0.000	0.000	0.000	0.015	0.013	0.000	0.3902	1.0000	0.0384	0.9989	1.0000	1.0000	0.30	38.98	39.29	0.18	0.04	0.03	0.02	0.01	0.03	1.07	1.17	5.19	15.08	10.16	6.31	0.0019	0.0004	0.0001	0.0001	0.0000	0.0000	0.0112	0.0105	0.0182	0.0577	0.0112	0.0000	36.68	0.02
1991-04-25	Perennial Ryegrass	0.05	98.03	0.38	0.67	0.47	1.20	1	1	0.65	650.00	0.00	-5.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.1	13.0	14.0	22.7	38.3	47.6	149.79	0.000	0.000	0.000	0.015	0.013	0.000	0.3861	1.0000	0.0384	0.9986	1.0000	1.0000	0.35	38.92	39.26	0.22	0.04	0.03	0.02	0.01	0.03	1.08	1.17	5.18	15.03	10.14	6.31	0.0022	0.0003	0.0001	0.0001	0.0000	0.0000	0.0102	0.0100	0.0173	0.0550	0.0107	0.0000	36.29	0.02
1991-04-26	Perennial Ryegrass	0.05	111.23	0.38	0.66	0.45	1.20	1	1	0.65	650.00	0.00	0.70	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.0	13.7	14.0	22.7	38.3	47.6	153.32	0.285	0.002	0.000	0.015	0.012	0.000	0.3820	1.0000	0.2945	0.9979	1.0000	1.0000	0.37	38.85	39.22	0.25	0.04	0.03	0.02	0.01	0.03	1.04	1.20	5.17	14.99	10.13	6.31	0.0100	0.0003	0.0001	0.0000	0.0000	0.0000	0.0408	0.0077	0.0127	0.0402	0.0078	0.0000	36.38	0.02
1991-04-27	Perennial Ryegrass	0.05	108.40	0.39	0.66	0.44	1.20	1	1	0.68	650.00	0.00	19.57	20.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.7	13.7	14.0	22.7	38.3	47.6	152.08	0.491	0.046	0.001	0.015	0.012	0.000	0.3808	0.6827	0.7564	0.9977	1.0000	1.0000	0.38	38.68	39.06	0.25	0.04	0.03	0.02	0.01	0.03	0.96	1.20	5.16	14.93	10.12	6.31	0.0278	0.0006	0.0001	0.0001	0.0000	0.0000	0.1013	0.0169	0.0196	0.0617	0.0120	0.0000	35.98	0.02
1991-04-28	Perennial Ryegrass	0.05	106.30	0.40	0.66	0.44	1.20	1	1	0.71	650.00	0.00	20.36	20.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.4	13.7	14.0	22.7	38.3	47.5	150.69	0.401	0.052	0.001	0.014	0.012	0.000	0.3932	0.4264	1.0000	0.9974	1.0000	1.0000	0.40	38.54	38.94	0.26	0.05	0.03	0.01	0.01	0.03	0.92	1.19	5.14	14.87	10.11	6.31	0.0233	0.0007	0.0001	0.0001	0.0000	0.0000	0.0780	0.0173	0.0192	0.0603	0.0117	0.0000	36.10	0.02
1991-04-29	Perennial Ryegrass	0.05	104.06	0.41	0.67	0.44	1.20	1	1	0.73	650.00	0.00	16.91	18.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.2	13.7	14.0	22.7	38.3	47.5	149.44	0.306	0.050	0.001	0.014	0.012	0.000	0.4043	0.3882	0.9983	0.9972	1.0000	1.0000	0.41	38.42	38.83	0.28	0.05	0.03	0.01	0.01	0.03	0.89	1.18	5.13	14.81	10.10	6.31	0.0192	0.0007	0.0001	0.0001	0.0000	0.0000	0.0594	0.0169	0.0189	0.0589	0.0115	0.0000	36.63	0.02
1991-04-30	Perennial Ryegrass	0.05	102.19	0.42	0.67	0.44	1.20	1	1	0.74	650.00	0.00	5.31	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.5	13.6	14.0	22.7	38.3	47.5	148.61	0.224	0.047	0.002	0.014	0.012	0.000	0.4140	1.0000	0.2684	0.9969	1.0000	1.0000	0.41	38.32	38.73	0.28	0.05	0.03	0.01	0.01	0.03	0.88	1.17	5.11	14.76	10.08	6.31	0.0151	0.0007	0.0001	0.0001	0.0000	0.0000	0.0459	0.0162	0.0185	0.0575	0.0112	0.0000	36.97	0.02
1991-05-01	Perennial Ryegrass	0.05	99.63	0.42	0.67	0.44	1.20	1	1	0.74	650.00	0.00	8.15	5.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.9	13.6	14.0	22.7	38.3	47.5	147.91	0.173	0.043	0.002	0.014	0.011	0.000	0.4153	1.0000	0.4176	0.9970	1.0000	1.0000	0.41	38.23	38.64	0.28	0.05	0.03	0.01	0.01	0.03	0.88	1.16	5.10	14.70	10.07	6.31	0.0124	0.0007	0.0001	0.0001	0.0000	0.0000	0.0384	0.0156	0.0185	0.0571	0.0112	0.0000	37.04	0.02
1991-05-02	Perennial Ryegrass	0.05	98.00	0.42	0.68	0.44	1.20	1	1	0.75	650.00	0.00	9.27	6.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.1	13.5	14.0	22.7	38.3	47.4	147.03	0.130	0.039	0.002	0.014	0.011	0.000	0.4184	0.5711	0.3973	0.9968	1.0000	1.0000	0.39	38.14	38.53	0.26	0.05	0.03	0.01	0.01	0.03	0.89	1.15	5.08	14.64	10.06	6.31	0.0099	0.0007	0.0001	0.0001	0.0000	0.0000	0.0328	0.0150	0.0184	0.0567	0.0111	0.0000	37.24	0.02
1991-05-03	Perennial Ryegrass	0.05	98.02	0.42	0.68	0.44	1.20	1	1	0.76	650.00	0.00	7.05	5.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.6	13.4	14.0	22.7	38.3	47.4	146.46	0.074	0.034	0.002	0.014	0.011	0.000	0.4210	0.7420	0.2506	0.9953	1.0000	1.0000	0.37	38.06	38.42	0.24	0.05	0.03	0.01	0.01	0.03	0.90	1.14	5.07	14.59	10.05	6.31	0.0070	0.0006	0.0001	0.0001	0.0000	0.0000	0.0256	0.0145	0.0183	0.0564	0.0110	0.0000	37.40	0.02
1991-05-04	Perennial Ryegrass	0.05	97.90	0.42	0.68	0.44	1.20	1	1	0.76	650.00	0.00	3.95	2.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.2	13.4	14.0	22.7	38.3	47.4	145.97	0.041	0.030	0.002	0.014	0.011	0.000	0.4231	0.6948	0.1801	0.9941	1.0000	1.0000	0.35	37.96	38.31	0.22	0.05	0.03	0.01	0.01	0.03	0.89	1.14	5.05	14.54	10.03	6.31	0.0055	0.0006	0.0001	0.0001	0.0000	0.0000	0.0212	0.0139	0.0183	0.0560	0.0110	0.0000	37.48	0.02
1991-05-05	Perennial Ryegrass	0.05	97.40	0.42	0.68	0.44	1.20	1	1	0.76	650.00	0.00	2.29	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.8	13.3	14.0	22.7	38.3	47.4	145.53	0.013	0.026	0.002	0.014	0.011	0.000	0.4238	0.8572	0.1255	0.9940	1.0000	1.0000	0.35	37.86	38.20	0.22	0.04	0.03	0.01	0.01	0.03	0.88	1.13	5.04	14.48	10.02	6.32	0.0045	0.0006	0.0001	0.0001	0.0000	0.0000	0.0173	0.0134	0.0182	0.0557	0.0109	0.0000	37.51	0.02
1991-05-06	Perennial Ryegrass	0.05	96.79	0.42	0.68	0.44	1.20	1	1	0.75	650.00	0.00	-0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.5	13.3	14.0	22.7	38.3	47.3	145.14	0.000	0.022	0.002	0.014	0.010	0.000	0.4236	1.0000	0.0825	0.9944	1.0000	1.0000	0.35	37.75	38.10	0.22	0.04	0.03	0.01	0.01	0.03	0.86	1.12	5.02	14.43	10.01	6.32	0.0039	0.0005	0.0001	0.0001	0.0000	0.0000	0.0148	0.0129	0.0180	0.0554	0.0108	0.0000	37.49	0.02
1991-05-07	Perennial Ryegrass	0.05	95.57	0.42	0.68	0.44	1.20	1	1	0.74	650.00	0.00	-3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.2	13.2	14.0	22.7	38.3	47.3	144.77	0.000	0.019	0.002	0.014	0.010	0.000	0.4220	1.0000	0.0636	0.9955	1.0000	1.0000	0.35	37.65	38.00	0.22	0.04	0.03	0.01	0.01	0.03	0.85	1.11	5.00	14.37	10.00	6.32	0.0036	0.0005	0.0001	0.0001	0.0000	0.0000	0.0133	0.0123	0.0179	0.0549	0.0108	0.0000	37.40	0.02
1991-05-08	Perennial Ryegrass	0.05	102.60	0.42	0.68	0.45	1.20	1	1	0.74	650.00	0.00	-2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.7	13.2	14.0	22.7	38.2	47.3	146.20	0.000	0.015	0.002	0.014	0.010	0.000	0.4191	1.0000	0.0800	0.9956	1.0000	1.0000	0.33	37.58	37.91	0.21	0.04	0.03	0.01	0.01	0.03	0.87	1.10	4.99	14.32	9.99	6.32	0.0030	0.0005	0.0001	0.0001	0.0000	0.0000	0.0123	0.0118	0.0177	0.0544	0.0107	0.0000	37.21	0.02
1991-05-09	Perennial Ryegrass	0.05	106.43	0.42	0.67	0.44	1.20	1	1	0.74	650.00	0.00	0.88	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.5	13.2	14.0	22.7	38.2	47.3	146.87	0.050	0.013	0.002	0.014	0.010	0.000	0.4164	1.0000	0.2727	0.9926	1.0000	1.0000	0.33	37.50	37.83	0.21	0.04	0.03	0.01	0.01	0.03	0.88	1.09	4.97	14.27	9.97	6.32	0.0053	0.0005	0.0001	0.0001	0.0000	0.0000	0.0220	0.0114	0.0176	0.0539	0.0106	0.0000	37.21	0.02
1991-05-10	Perennial Ryegrass	0.05	106.24	0.42	0.67	0.44	1.20	1	1	0.74	650.00	0.00	7.51	5.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.6	13.1	14.0	22.7	38.2	47.2	145.98	0.102	0.011	0.002	0.014	0.010	0.000	0.4162	0.6232	0.3124	0.9900	1.0000	1.0000	0.31	37.41	37.72	0.19	0.04	0.03	0.01	0.01	0.03	0.88	1.08	4.96	14.22	9.96	6.32	0.0064	0.0004	0.0001	0.0001	0.0000	0.0000	0.0287	0.0111	0.0174	0.0536	0.0105	0.0000	37.04	0.02
